vol_240m,vol_60m,vol_15m,vol_5m,trend_240m,trend_60m,trend_15m,trend_5m,momentum_15m,momentum_60m,vol_ratio_30v210,vol_ratio_5v30,range_60m,range_15m,up_pct_60m,up_pct_15m,dist_ma60,dist_ma240,abs_vol_60m,avg_candle_size_5m,vol_spike_15m,consec_direction,symbol,entry_time,tier,net_pnl_usd,entry_spread_pct,n_candles
0.2060019834731513,0.3711169093171658,0.6975976601817598,1.1577634354090167,3.5475792988313763,4.1124632815778455,3.418090871196333,2.4783147459727295,3.1673595715724354,4.07048175345023,5.184795611013772,4.198756013545271,4.191858121725107,3.546956872228936,68.33333333333333,73.33333333333333,3.469128165205842,3.8189340879489837,0.6037088886373071,0.6063197551391506,35.019201893043935,1,GIGGLEUSDT,2026-04-07T07:56:32.305886+00:00,big_winner,3.95,2.1834,240
1.6280521448967804,3.2245361187946147,6.418853411836248,2.457860055076876,6.82382133995036,6.165228113440185,4.617253948967191,-10.12526096033403,3.635658856942657,6.411230573464775,16.510589895739848,1.8235611791894122,33.681765389082464,32.055749128919864,61.66666666666667,60.0,3.5623358659262347,5.845472985432411,6.059690738264319,2.405175462003707,9.958859108941983,-4,MIRAUSDT,2026-04-06T14:25:58.327838+00:00,big_winner,2.13,1.8005,240
0.3979430904092697,0.7455606846952518,1.4551093212817594,1.834998464607901,1.2558869701726878,3.035143769968052,3.8647342995169045,-4.160475482912331,3.54163252245713,3.6700644048886883,32.031058777486344,2.037792640432572,12.713178294573638,12.325581395348832,88.33333333333333,80.0,2.3457541057308444,1.91921519570727,2.531500080712235,1.7158139489515143,14.250271084446661,-3,BIGTIMEUSDT,2026-04-07T01:02:50.727649+00:00,big_winner,2.25,1.4888,240
0.12945904250548115,0.11856242744385259,0.09288356075647644,0.06706343180405304,0.6877579092159566,-1.6129032258064417,-0.13642564802183202,0.2739726027397339,-0.00018586600547933554,-2.8373930217248065,0.6083248238154624,0.0609336104155454,2.0491803278688545,0.4098360655737822,86.66666666666667,86.66666666666667,-0.3607159872047744,-0.3041721523584772,0.42960304780997177,0.0,6.925888230159869,11,LUMIAUSDT,2026-04-05T17:00:53.488827+00:00,big_winner,3.58,1.2748,240
0.7478400429641225,1.3366578891404592,2.069036999455474,2.3075589490766837,20.27027027027027,14.346895074946477,10.788381742738595,8.536585365853663,9.100618029658422,11.48345895159847,2.3832286114501495,1.690889743508743,14.419475655430707,11.235955056179773,63.33333333333333,66.66666666666666,10.30399008503461,16.25755184237739,2.633451164059061,1.6448855542799194,4.311555648579674,3,AXLUSDT,2026-04-06T10:22:56.223358+00:00,big_winner,2.43,1.4858,240
0.22263038784670597,0.2747342075256401,0.3027676447314866,0.39215686274509837,3.5175879396984815,1.4778325123152585,0.4878048780487809,0.980392156862746,-0.002391200382592055,1.4778325123152585,1.7421582809959975,1.885034556086937,1.9417475728155225,1.4563106796116518,98.33333333333333,100.0,1.0051483206668146,1.5966956414524267,0.3736818947511167,0.0970873786407768,16.18054182321165,15,BANDUSDT,2026-04-06T02:30:18.773708+00:00,med_winner,0.71,0.7082,240
0.35535764145766163,0.4626117517057155,0.8137634398266792,1.1035427572744219,5.810397553516822,5.810397553516822,6.134969325153377,3.5928143712574814,5.827277017461068,7.90620593675036,5.445735509729221,3.568198508536079,6.358381502890177,5.780346820809251,93.33333333333333,100.0,5.772660111071499,5.550824298043777,1.0649815156464038,0.7573189706466501,17.76256531386556,20,TOWNSUSDT,2026-04-06T17:54:15.870078+00:00,med_winner,1.7,0.9578,240
0.21193139437746975,0.19648234323720268,0.17621510009537114,0.15296540780999074,2.3720349563046237,-0.9163226261202237,-1.9138755980861293,-0.7364067386260411,-1.240608271353456,-3.3400024941070123,1.3362836900802304,2.003684380553578,3.069105691056919,2.4491869918699285,58.333333333333336,33.33333333333333,-1.6537626097733227,1.5063916446347903,0.6801144681369531,0.24324843049221342,6.833816363200466,1,ONGUSDT,2026-04-04T21:43:40.444996+00:00,med_winner,0.64,1.4462,240
0.246749458665435,0.3556185270382973,0.5505673832903899,0.7040429498213134,8.108108108108105,6.194690265486734,5.032822757111606,3.6717062634989204,3.702445816978576,5.076122032824541,5.69349181877721,4.841162009277222,7.499999999999998,6.041666666666666,91.66666666666666,93.33333333333333,5.645427533839514,6.898279605812617,1.273144927301828,0.6721557430712143,20.294535641444742,9,AXLUSDT,2026-04-06T09:17:25.595787+00:00,med_winner,1.18,0.8784,240
0.3671305723727335,0.30211504763191915,0.30957476230906233,0.4527558926605203,-1.0628875110717508,0.5400540054005305,0.5400540054005305,0.9945750452079474,0.3597113543635551,0.719748524717684,0.5993393008938483,1.6987199220463711,2.059086839749338,1.611459265890788,70.0,66.66666666666666,0.9717514124293846,-0.06337371854613778,0.38621374158404204,0.25084952104659025,9.967914021420912,4,BELUSDT,2026-04-06T20:19:18.212261+00:00,med_winner,1.71,1.1028,240
